secondarykey,Index Value
2001.0,924980
2001.0,925024
2001.0,924757
2001.0,923540
2001.0,924323
2001.0,924236
2001.0,923634
2001.0,923675
2001.0,923723
2001.0,817552
2001.0,923767
2001.0,923813
2001.0,924278
2001.0,923878
2001.0,923974
2001.0,924017
2001.0,924059
2001.0,924108
2001.0,924150
2001.0,924192
2001.0,923926
2001.0,921759
2001.0,921717
2001.0,921675
2001.0,919176
2001.0,919225
2001.0,919276
2001.0,919342
2001.0,919391
2001.0,919439
2001.0,919128
2001.0,919482
2001.0,919567
2001.0,919615
2001.0,919674
2001.0,919729
2001.0,919778
2001.0,919821
2001.0,919525
2001.0,919870
2001.0,919063
2001.0,918974
2001.0,918269
2001.0,918313
2001.0,918356
2001.0,918414
2001.0,918457
2001.0,918523
2001.0,919021
2001.0,918588
2001.0,918679
2001.0,918727
2001.0,918774
2001.0,918822
2001.0,918870
2001.0,918919
2001.0,918630
2001.0,919913
2001.0,919956
2001.0,920004
2001.0,921014
2001.0,921062
2001.0,921110
2001.0,921156
2001.0,921199
2001.0,921243
2001.0,920962
2001.0,921291
2001.0,921384
2001.0,921427
2001.0,921492
2001.0,921535
2001.0,921578
2001.0,921626
2001.0,921340
2001.0,920920
2001.0,920848
2001.0,920802
2001.0,920059
2001.0,920103
2001.0,920163
2001.0,920211
2001.0,920259
2001.0,920307
2001.0,920355
2001.0,920417
2001.0,920465
2001.0,920511
2001.0,920560
2001.0,920608
2001.0,920655
2001.0,920698
2001.0,920747
2001.0,925070
2001.0,925119
2001.0,925167
2001.0,925216
2001.0,929822
2001.0,929870
2001.0,929914
2001.0,929956
2001.0,929998
2001.0,930042
2001.0,929763
2001.0,930086
2001.0,930188
2001.0,930246
2001.0,930295
2001.0,930357
2001.0,930399
2001.0,930447
2001.0,930133
2001.0,930489
2001.0,929719
2001.0,929628
2001.0,928936
2001.0,928981
2001.0,929030
2001.0,929082
2001.0,929144
2001.0,929209
2001.0,929677
2001.0,929251
2001.0,929346
2001.0,929394
2001.0,929443
2001.0,929492
2001.0,929540
2001.0,929582
2001.0,929300
2001.0,930549
2001.0,930591
2001.0,930636
2001.0,931586
2001.0,931628
2001.0,931670
2001.0,931712
2001.0,931754
2001.0,931803
2001.0,931538
2001.0,931854
2001.0,931940
2001.0,931986
2001.0,932029
2001.0,932071
2001.0,932120
2001.0,932175
2001.0,931897
2001.0,931495
2001.0,931453
2001.0,931405
2001.0,930678
2001.0,930720
2001.0,930762
2001.0,930808
2001.0,930857
2001.0,930903
2001.0,930967
2001.0,931022
2001.0,931078
2001.0,931126
2001.0,931184
2001.0,931227
2001.0,931271
2001.0,931319
2001.0,931361
2001.0,928870
2001.0,918212
2001.0,928822
2001.0,928714
2001.0,926156
2001.0,926198
2001.0,926243
2001.0,926305
2001.0,926353
2001.0,926399
2001.0,926107
2001.0,926442
2001.0,926551
2001.0,926599
2001.0,926643
2001.0,926685
2001.0,926750
2001.0,926799
2001.0,926507
2001.0,926865
2001.0,926058
2001.0,925955
2001.0,925259
2001.0,925301
2001.0,925373
2001.0,925438
2001.0,925484
2001.0,925526
2001.0,926015
2001.0,925574
2001.0,925675
2001.0,925718
2001.0,925761
2001.0,925806
2001.0,925854
2001.0,925906
2001.0,925631
2001.0,926929
2001.0,926977
2001.0,927026
2001.0,928040
2001.0,928089
2001.0,928136
2001.0,928178
2001.0,928220
2001.0,928262
2001.0,927975
2001.0,928311
2001.0,928415
2001.0,928458
2001.0,928503
2001.0,928558
2001.0,928623
2001.0,928665
2001.0,928357
2001.0,927927
2001.0,927880
2001.0,927838
2001.0,927068
2001.0,927115
2001.0,927174
2001.0,927216
2001.0,927265
2001.0,927327
2001.0,927375
2001.0,927434
2001.0,927478
2001.0,927540
2001.0,927586
2001.0,927644
2001.0,927686
2001.0,927728
2001.0,927794
2001.0,928757
2001.0,875228
2001.0,918163
2001.0,918053
2001.0,908445
2001.0,908488
2001.0,908544
2001.0,908592
2001.0,908637
2001.0,908696
2001.0,908397
2001.0,908745
2001.0,908842
2001.0,908901
2001.0,908945
2001.0,909004
2001.0,909060
2001.0,909110
2001.0,908794
2001.0,909154
2001.0,908338
2001.0,908223
2001.0,907558
2001.0,907606
2001.0,907648
2001.0,907697
2001.0,907745
2001.0,907791
2001.0,908289
2001.0,907842
2001.0,907942
2001.0,907993
2001.0,908039
2001.0,908082
2001.0,908131
2001.0,908177
2001.0,907885
2001.0,907506
2001.0,909197
2001.0,909294
2001.0,910164
2001.0,910230
2001.0,910282
2001.0,910327
2001.0,910376
2001.0,910421
2001.0,910116
2001.0,910469
2001.0,910558
2001.0,910606
2001.0,910649
2001.0,910701
2001.0,910745
2001.0,910788
2001.0,910512
2001.0,909245
2001.0,910070
2001.0,909980
2001.0,909342
2001.0,909385
2001.0,909427
2001.0,909471
2001.0,909519
2001.0,909562
2001.0,910028
2001.0,909606
2001.0,909700
2001.0,909746
2001.0,909794
2001.0,909839
2001.0,909885
2001.0,909934
2001.0,909651
2001.0,907454
2001.0,907405
2001.0,907363
2001.0,904635
2001.0,904698
2001.0,904757
2001.0,904816
2001.0,904872
2001.0,904927
2001.0,904591
2001.0,904976
2001.0,905068
2001.0,905132
2001.0,905195
2001.0,905258
2001.0,905307
2001.0,905354
2001.0,905023
2001.0,905419
2001.0,904549
2001.0,904456
2001.0,903757
2001.0,903811
2001.0,903857
2001.0,903902
2001.0,903949
2001.0,903996
2001.0,904503
2001.0,904040
2001.0,904149
2001.0,904208
2001.0,904263
2001.0,904316
2001.0,904369
2001.0,904412
2001.0,904093
2001.0,905465
2001.0,905520
2001.0,905584
2001.0,906633
2001.0,906681
2001.0,906745
2001.0,906809
2001.0,906851
2001.0,906908
2001.0,906590
2001.0,906974
2001.0,907080
2001.0,907122
2001.0,907187
2001.0,907231
2001.0,907274
2001.0,907319
2001.0,907023
2001.0,906527
2001.0,906472
2001.0,906425
2001.0,905650
2001.0,905695
2001.0,905759
2001.0,905816
2001.0,905859
2001.0,905915
2001.0,905960
2001.0,906016
2001.0,906080
2001.0,906132
2001.0,906176
2001.0,906224
2001.0,906288
2001.0,906336
2001.0,906383
2001.0,910847
2001.0,910898
2001.0,910949
2001.0,910998
2001.0,915434
2001.0,915482
2001.0,915541
2001.0,915586
2001.0,915630
2001.0,915679
2001.0,915387
2001.0,915724
2001.0,915841
2001.0,915899
2001.0,915965
2001.0,916031
2001.0,916076
2001.0,916125
2001.0,915780
2001.0,916171
2001.0,915334
2001.0,915243
2001.0,914570
2001.0,914619
2001.0,914664
2001.0,914716
2001.0,914764
2001.0,914815
2001.0,915286
2001.0,914867
2001.0,914978
2001.0,915024
2001.0,915070
2001.0,915112
2001.0,915156
2001.0,915200
2001.0,914929
2001.0,916213
2001.0,916259
2001.0,916322
2001.0,917361
2001.0,917406
2001.0,917462
2001.0,917504
2001.0,917553
2001.0,917601
2001.0,917315
2001.0,917650
2001.0,917741
2001.0,917803
2001.0,917847
2001.0,917891
2001.0,917939
2001.0,917988
2001.0,917699
2001.0,917266
2001.0,917217
2001.0,917174
2001.0,916365
2001.0,916408
2001.0,916451
2001.0,916516
2001.0,916580
2001.0,916639
2001.0,916698
2001.0,916743
2001.0,916786
2001.0,916852
2001.0,916899
2001.0,916965
2001.0,917010
2001.0,917067
2001.0,917129
2001.0,914528
2001.0,918101
2001.0,914479
2001.0,914381
2001.0,911912
2001.0,911963
2001.0,912011
2001.0,912060
2001.0,912104
2001.0,912149
2001.0,911861
2001.0,912215
2001.0,912316
2001.0,912360
2001.0,912408
2001.0,912454
2001.0,912513
2001.0,912556
2001.0,912271
2001.0,912602
2001.0,911813
2001.0,911715
2001.0,911062
2001.0,911107
2001.0,911151
2001.0,911196
2001.0,911240
2001.0,911286
2001.0,911761
2001.0,911331
2001.0,911424
2001.0,911472
2001.0,911521
2001.0,911565
2001.0,911624
2001.0,911666
2001.0,911380
2001.0,912650
2001.0,912694
2001.0,912752
2001.0,913723
2001.0,913767
2001.0,913811
2001.0,913859
2001.0,913904
2001.0,913953
2001.0,913680
2001.0,913997
2001.0,914102
2001.0,914154
2001.0,914203
2001.0,914246
2001.0,914289
2001.0,914332
2001.0,914056
2001.0,913632
2001.0,913584
2001.0,913541
2001.0,912797
2001.0,912863
2001.0,912909
2001.0,912956
2001.0,913015
2001.0,913063
2001.0,913111
2001.0,913169
2001.0,913213
2001.0,913264
2001.0,913320
2001.0,913364
2001.0,913407
2001.0,913451
2001.0,913497
2001.0,914430
2001.0,932217
2001.0,875184
2001.0,875100
2001.0,838648
2001.0,838597
2001.0,838539
2001.0,838474
2001.0,838427
2001.0,838381
2001.0,838694
2001.0,838339
2001.0,838249
2001.0,838207
2001.0,838163
2001.0,838120
2001.0,838077
2001.0,838035
2001.0,838297
2001.0,837989
2001.0,838736
2001.0,838840
2001.0,839585
2001.0,839534
2001.0,839471
2001.0,839417
2001.0,839352
2001.0,839308
2001.0,838791
2001.0,839253
2001.0,839124
2001.0,839069
2001.0,839022
2001.0,838976
2001.0,838927
2001.0,838883
2001.0,839190
2001.0,839631
2001.0,837946
2001.0,837862
2001.0,836928
2001.0,836885
2001.0,836839
2001.0,836781
2001.0,836730
2001.0,836687
2001.0,836977
2001.0,836624
2001.0,836534
2001.0,836490
2001.0,836445
2001.0,836394
2001.0,836328
2001.0,836285
2001.0,836577
2001.0,837904
2001.0,837019
2001.0,837118
2001.0,837819
2001.0,837775
2001.0,837730
2001.0,837683
2001.0,837637
2001.0,837574
2001.0,837076
2001.0,837509
2001.0,837415
2001.0,837368
2001.0,837325
2001.0,837276
2001.0,837210
2001.0,837164
2001.0,837462
2001.0,839678
2001.0,839743
2001.0,839795
2001.0,842498
2001.0,842439
2001.0,842396
2001.0,842332
2001.0,842286
2001.0,842234
2001.0,842547
2001.0,842178
2001.0,842059
2001.0,842005
2001.0,841950
2001.0,841908
2001.0,841845
2001.0,841794
2001.0,842122
2001.0,841750
2001.0,842610
2001.0,842714
2001.0,843507
2001.0,843449
2001.0,843386
2001.0,843332
2001.0,843290
2001.0,843235
2001.0,842657
2001.0,843171
2001.0,843068
2001.0,843004
2001.0,842958
2001.0,842894
2001.0,842836
2001.0,842778
2001.0,843128
2001.0,841689
2001.0,841640
2001.0,841591
2001.0,840539
2001.0,840484
2001.0,840435
2001.0,840393
2001.0,840346
2001.0,840298
2001.0,840604
2001.0,840243
2001.0,840121
2001.0,840078
2001.0,840029
2001.0,839966
2001.0,839901
2001.0,839837
2001.0,840186
2001.0,840648
2001.0,840695
2001.0,840743
2001.0,841543
2001.0,841488
2001.0,841421
2001.0,841366
2001.0,841322
2001.0,841276
2001.0,841232
2001.0,841176
2001.0,841112
2001.0,841047
2001.0,840999
2001.0,840941
2001.0,840895
2001.0,840840
2001.0,840791
2001.0,836238
2001.0,843561
2001.0,836195
2001.0,836087
2001.0,831587
2001.0,831521
2001.0,831457
2001.0,831411
2001.0,831354
2001.0,831308
2001.0,831633
2001.0,831262
2001.0,831169
2001.0,831127
2001.0,831079
2001.0,831036
2001.0,830990
2001.0,830945
2001.0,831215
2001.0,830898
2001.0,831688
2001.0,831790
2001.0,832476
2001.0,832434
2001.0,832391
2001.0,832348
2001.0,832282
2001.0,832223
2001.0,831743
2001.0,832177
2001.0,832081
2001.0,832025
2001.0,831977
2001.0,831929
2001.0,831882
2001.0,831836
2001.0,832125
2001.0,832531
2001.0,830832
2001.0,830741
2001.0,829850
2001.0,829808
2001.0,829760
2001.0,829716
2001.0,829669
2001.0,829620
2001.0,829897
2001.0,829578
2001.0,829477
2001.0,829411
2001.0,829365
2001.0,829299
2001.0,829251
2001.0,829202
2001.0,829532
2001.0,830789
2001.0,829942
2001.0,830029
2001.0,830698
2001.0,830649
2001.0,830601
2001.0,830555
2001.0,830512
2001.0,830458
2001.0,829986
2001.0,830416
2001.0,830313
2001.0,830270
2001.0,830221
2001.0,830179
2001.0,830131
2001.0,830083
2001.0,830368
2001.0,832587
2001.0,832634
2001.0,832676
2001.0,835162
2001.0,835100
2001.0,835056
2001.0,835014
2001.0,834966
2001.0,834901
2001.0,835208
2001.0,834849
2001.0,834751
2001.0,834708
2001.0,834666
2001.0,834623
2001.0,834558
2001.0,834509
2001.0,834800
2001.0,834462
2001.0,835251
2001.0,835353
2001.0,836044
2001.0,836002
2001.0,835955
2001.0,835906
2001.0,835862
2001.0,835817
2001.0,835300
2001.0,835754
2001.0,835670
2001.0,835612
2001.0,835561
2001.0,835516
2001.0,835472
2001.0,835411
2001.0,835712
2001.0,834414
2001.0,834348
2001.0,834304
2001.0,833313
2001.0,833265
2001.0,833221
2001.0,833178
2001.0,833136
2001.0,833081
2001.0,833359
2001.0,833034
2001.0,832946
2001.0,832903
2001.0,832861
2001.0,832818
2001.0,832772
2001.0,832725
2001.0,832992
2001.0,833423
2001.0,833466
2001.0,833510
2001.0,834245
2001.0,834193
2001.0,834150
2001.0,834102
2001.0,834046
2001.0,834000
2001.0,833934
2001.0,833891
2001.0,833842
2001.0,833783
2001.0,833741
2001.0,833697
2001.0,833646
2001.0,833603
2001.0,833558
2001.0,836135
2001.0,843622
2001.0,843669
2001.0,843732
2001.0,853555
2001.0,853511
2001.0,853461
2001.0,853412
2001.0,853366
2001.0,853307
2001.0,853599
2001.0,853258
2001.0,853156
2001.0,853097
2001.0,853052
2001.0,853010
2001.0,852966
2001.0,852914
2001.0,853199
2001.0,852848
2001.0,853643
2001.0,853734
2001.0,854429
2001.0,854380
2001.0,854315
2001.0,854269
2001.0,854220
2001.0,854172
2001.0,853691
2001.0,854124
2001.0,854027
2001.0,853981
2001.0,853937
2001.0,853890
2001.0,853828
2001.0,853782
2001.0,854076
2001.0,854473
2001.0,852804
2001.0,852711
2001.0,851771
2001.0,851720
2001.0,851675
2001.0,851627
2001.0,851561
2001.0,851515
2001.0,851815
2001.0,851470
2001.0,851371
2001.0,851328
2001.0,851286
2001.0,851228
2001.0,851182
2001.0,851122
2001.0,851419
2001.0,852759
2001.0,851878
2001.0,851982
2001.0,852668
2001.0,852625
2001.0,852567
2001.0,852521
2001.0,852479
2001.0,852431
2001.0,851924
2001.0,852366
2001.0,852276
2001.0,852233
2001.0,852185
2001.0,852136
2001.0,852071
2001.0,852026
2001.0,852322
2001.0,854525
2001.0,854574
2001.0,854618
2001.0,857206
2001.0,857164
2001.0,857121
2001.0,857077
2001.0,857035
2001.0,856986
2001.0,857248
2001.0,856944
2001.0,856843
2001.0,856794
2001.0,856749
2001.0,856683
2001.0,856618
2001.0,856569
2001.0,856899
2001.0,856520
2001.0,857290
2001.0,857386
2001.0,1043858
2001.0,858041
2001.0,857995
2001.0,857947
2001.0,857898
2001.0,857838
2001.0,857338
2001.0,857792
2001.0,857700
2001.0,857658
2001.0,857616
2001.0,857561
2001.0,857512
2001.0,857451
2001.0,857743
2001.0,856454
2001.0,856405
2001.0,856356
2001.0,855325
2001.0,855266
2001.0,855221
2001.0,855178
2001.0,855129
2001.0,855071
2001.0,855427
2001.0,855012
2001.0,854920
2001.0,854875
2001.0,854831
2001.0,854788
2001.0,854739
2001.0,854674
2001.0,854963
2001.0,855495
2001.0,855539
2001.0,855586
2001.0,856305
2001.0,856253
2001.0,856205
2001.0,856161
2001.0,856112
2001.0,856061
2001.0,856012
2001.0,855954
2001.0,855909
2001.0,855864
2001.0,855821
2001.0,855775
2001.0,855726
2001.0,855674
2001.0,855628
2001.0,851071
2001.0,851020
2001.0,850961
2001.0,850917
2001.0,846309
2001.0,846267
2001.0,846220
2001.0,846157
2001.0,846106
2001.0,846059
2001.0,846358
2001.0,845994
2001.0,845907
2001.0,845864
2001.0,845810
2001.0,845763
2001.0,845716
2001.0,845672
2001.0,845950
2001.0,845626
2001.0,846401
2001.0,846513
2001.0,847185
2001.0,847142
2001.0,847094
2001.0,847041
2001.0,846994
2001.0,846930
2001.0,846465
2001.0,846887
2001.0,846794
2001.0,846745
2001.0,846692
2001.0,846649
2001.0,846602
2001.0,846559
2001.0,846841
2001.0,845583
2001.0,845540
2001.0,845485
2001.0,844494
2001.0,844429
2001.0,844377
2001.0,844331
2001.0,844289
2001.0,844225
2001.0,844540
2001.0,844176
2001.0,844065
2001.0,844002
2001.0,843945
2001.0,843898
2001.0,843849
2001.0,843786
2001.0,844122
2001.0,844594
2001.0,844641
2001.0,844684
2001.0,845426
2001.0,845383
2001.0,845329
2001.0,845283
2001.0,845236
2001.0,845189
2001.0,845134
2001.0,845091
2001.0,845029
2001.0,844987
2001.0,844941
2001.0,844895
2001.0,844830
2001.0,844775
2001.0,844727
2001.0,847232
2001.0,829159
2001.0,847296
2001.0,847385
2001.0,849920
2001.0,849860
2001.0,849800
2001.0,849751
2001.0,849708
2001.0,849660
2001.0,849969
2001.0,849593
2001.0,849493
2001.0,849444
2001.0,849388
2001.0,849329
2001.0,849286
2001.0,849242
2001.0,849542
2001.0,849199
2001.0,850018
2001.0,850109
2001.0,850862
2001.0,850803
2001.0,850757
2001.0,850712
2001.0,850653
2001.0,850604
2001.0,850061
2001.0,850547
2001.0,850424
2001.0,850358
2001.0,850299
2001.0,850251
2001.0,850206
2001.0,850155
2001.0,850482
2001.0,849156
2001.0,849097
2001.0,849054
2001.0,848084
2001.0,848035
2001.0,847992
2001.0,847944
2001.0,847895
2001.0,847848
2001.0,848133
2001.0,847789
2001.0,847692
2001.0,847646
2001.0,847602
2001.0,847553
2001.0,847488
2001.0,847442
2001.0,847745
2001.0,848181
2001.0,848223
2001.0,848283
2001.0,849011
2001.0,848962
2001.0,848916
2001.0,848873
2001.0,848831
2001.0,848783
2001.0,848740
2001.0,848680
2001.0,848619
2001.0,848576
2001.0,848533
2001.0,848487
2001.0,848444
2001.0,848389
2001.0,848346
2001.0,847342
2001.0,829110
2001.0,829067
2001.0,829025
2001.0,865956
2001.0,866005
2001.0,866054
2001.0,866117
2001.0,866165
2001.0,866224
2001.0,865898
2001.0,866288
2001.0,866377
2001.0,866442
2001.0,866485
2001.0,866528
2001.0,866583
2001.0,866632
2001.0,866330
2001.0,866680
2001.0,865856
2001.0,865764
2001.0,865056
2001.0,865099
2001.0,865153
2001.0,865201
2001.0,865256
2001.0,865299
2001.0,865810
2001.0,865366
2001.0,865471
2001.0,865517
2001.0,865566
2001.0,865608
2001.0,865657
2001.0,865721
2001.0,865413
2001.0,865002
2001.0,866723
2001.0,866820
2001.0,867790
2001.0,867833
2001.0,867894
2001.0,867946
2001.0,868002
2001.0,868044
2001.0,867748
2001.0,868092
2001.0,868196
2001.0,868242
2001.0,868286
2001.0,868331
2001.0,868375
2001.0,868420
2001.0,868141
2001.0,866766
2001.0,867700
2001.0,867597
2001.0,866885
2001.0,866931
2001.0,866974
2001.0,867023
2001.0,867071
2001.0,867137
2001.0,867646
2001.0,867202
2001.0,867298
2001.0,867349
2001.0,867394
2001.0,867437
2001.0,867504
2001.0,867549
2001.0,867256
2001.0,864944
2001.0,864900
2001.0,864845
2001.0,862317
2001.0,862365
2001.0,862423
2001.0,862472
2001.0,862521
2001.0,862570
2001.0,862274
2001.0,862613
2001.0,862705
2001.0,862751
2001.0,862806
2001.0,862848
2001.0,862904
2001.0,862957
2001.0,862661
2001.0,863005
2001.0,862232
2001.0,862136
2001.0,861489
2001.0,861538
2001.0,861586
2001.0,861635
2001.0,861679
2001.0,861728
2001.0,862185
2001.0,861773
2001.0,861858
2001.0,861907
2001.0,861956
2001.0,862004
2001.0,862050
2001.0,862093
2001.0,861816
2001.0,863048
2001.0,863091
2001.0,863136
2001.0,864124
2001.0,864188
2001.0,864243
2001.0,864292
2001.0,864355
2001.0,864413
2001.0,864078
2001.0,864455
2001.0,864557
2001.0,864603
2001.0,864650
2001.0,864704
2001.0,864752
2001.0,864798
2001.0,864513
2001.0,864025
2001.0,863981
2001.0,863936
2001.0,863179
2001.0,863222
2001.0,863274
2001.0,863317
2001.0,863382
2001.0,863437
2001.0,863483
2001.0,863531
2001.0,863573
2001.0,863633
2001.0,863681
2001.0,863724
2001.0,863779
2001.0,863828
2001.0,863893
2001.0,868469
2001.0,868527
2001.0,868573
2001.0,868622
2001.0,873014
2001.0,873061
2001.0,873104
2001.0,818056
2001.0,818009
2001.0,817963
2001.0,872971
2001.0,817920
2001.0,817829
2001.0,817785
2001.0,873147
2001.0,873195
2001.0,873243
2001.0,873285
2001.0,817878
2001.0,873332
2001.0,872928
2001.0,872842
2001.0,872155
2001.0,872198
2001.0,872241
2001.0,872289
2001.0,872349
2001.0,872414
2001.0,872886
2001.0,872470
2001.0,872559
2001.0,872607
2001.0,872650
2001.0,872696
2001.0,872745
2001.0,872793
2001.0,872513
2001.0,873381
2001.0,873429
2001.0,873472
2001.0,874417
2001.0,874460
2001.0,874506
2001.0,874562
2001.0,874604
2001.0,874666
2001.0,874368
2001.0,874721
2001.0,874812
2001.0,874859
2001.0,874901
2001.0,874950
2001.0,874996
2001.0,875039
2001.0,874764
2001.0,874322
2001.0,874276
2001.0,874234
2001.0,873535
2001.0,873591
2001.0,873640
2001.0,873687
2001.0,873733
2001.0,873797
2001.0,873839
2001.0,873881
2001.0,817743
2001.0,873929
2001.0,873993
2001.0,874039
2001.0,874087
2001.0,874129
2001.0,874185
2001.0,872099
2001.0,861446
2001.0,872051
2001.0,871962
2001.0,869568
2001.0,869611
2001.0,869672
2001.0,869717
2001.0,869766
2001.0,869821
2001.0,869525
2001.0,869863
2001.0,869982
2001.0,870037
2001.0,870083
2001.0,870130
2001.0,870194
2001.0,870237
2001.0,869927
2001.0,870285
2001.0,869482
2001.0,869382
2001.0,868665
2001.0,868714
2001.0,868761
2001.0,868813
2001.0,868862
2001.0,868926
2001.0,869428
2001.0,868981
2001.0,869094
2001.0,869142
2001.0,869191
2001.0,869234
2001.0,869281
2001.0,869339
2001.0,869039
2001.0,870330
2001.0,870372
2001.0,870415
2001.0,871320
2001.0,871369
2001.0,871417
2001.0,871465
2001.0,871508
2001.0,871550
2001.0,871278
2001.0,871593
2001.0,871695
2001.0,871740
2001.0,871784
2001.0,871835
2001.0,871877
2001.0,871919
2001.0,871650
2001.0,871229
2001.0,818105
2001.0,871186
2001.0,870462
2001.0,870504
2001.0,870561
2001.0,870609
2001.0,870652
2001.0,870700
2001.0,870756
2001.0,870823
2001.0,870877
2001.0,870919
2001.0,870962
2001.0,871009
2001.0,871053
2001.0,871096
2001.0,871143
2001.0,872005
2001.0,875142
2001.0,861398
2001.0,861305
2001.0,824474
2001.0,824426
2001.0,824381
2001.0,824335
2001.0,824287
2001.0,824238
2001.0,824531
2001.0,824195
2001.0,824102
2001.0,824007
2001.0,823964
2001.0,823920
2001.0,823856
2001.0,823808
2001.0,824146
2001.0,823766
2001.0,824579
2001.0,824681
2001.0,825344
2001.0,825301
2001.0,825252
2001.0,825209
2001.0,825161
2001.0,825116
2001.0,824622
2001.0,825072
2001.0,824979
2001.0,824929
2001.0,824880
2001.0,824832
2001.0,824789
2001.0,824724
2001.0,825023
2001.0,825398
2001.0,823719
2001.0,823621
2001.0,822684
2001.0,822619
2001.0,822576
2001.0,822527
2001.0,822464
2001.0,822422
2001.0,822728
2001.0,822374
2001.0,822283
2001.0,822241
2001.0,822198
2001.0,822147
2001.0,822098
2001.0,822055
2001.0,822329
2001.0,823670
2001.0,822770
2001.0,822871
2001.0,823555
2001.0,823513
2001.0,823464
2001.0,823422
2001.0,823373
2001.0,823315
2001.0,822819
2001.0,823272
2001.0,823187
2001.0,823121
2001.0,823073
2001.0,823024
2001.0,822961
2001.0,822919
2001.0,823229
2001.0,825440
2001.0,825488
2001.0,825536
2001.0,828091
2001.0,828045
2001.0,827990
2001.0,827941
2001.0,827893
2001.0,827831
2001.0,828143
2001.0,827789
2001.0,827689
2001.0,827640
2001.0,827598
2001.0,827536
2001.0,827487
2001.0,827439
2001.0,827746
2001.0,827391
2001.0,828192
2001.0,828283
2001.0,828976
2001.0,828927
2001.0,828879
2001.0,828830
2001.0,828781
2001.0,828726
2001.0,828235
2001.0,828678
2001.0,828572
2001.0,828529
2001.0,828486
2001.0,828437
2001.0,828391
2001.0,828348
2001.0,828630
2001.0,827343
2001.0,827301
2001.0,827259
2001.0,826237
2001.0,826190
2001.0,826141
2001.0,826076
2001.0,826023
2001.0,825975
2001.0,826280
2001.0,825921
2001.0,825815
2001.0,825772
2001.0,825728
2001.0,825673
2001.0,825630
2001.0,825582
2001.0,825858
2001.0,826324
2001.0,826391
2001.0,826434
2001.0,827211
2001.0,827146
2001.0,827097
2001.0,827031
2001.0,826980
2001.0,826933
2001.0,826885
2001.0,826837
2001.0,826794
2001.0,826731
2001.0,826667
2001.0,826624
2001.0,826578
2001.0,826536
2001.0,826488
2001.0,822013
2001.0,821964
2001.0,821921
2001.0,821866
2001.0,859395
2001.0,818635
2001.0,859437
2001.0,818592
2001.0,859485
2001.0,859527
2001.0,859328
2001.0,859587
2001.0,859674
2001.0,859722
2001.0,818549
2001.0,859766
2001.0,818500
2001.0,859814
2001.0,859631
2001.0,859863
2001.0,859263
2001.0,859167
2001.0,818959
2001.0,818916
2001.0,858842
2001.0,818867
2001.0,858895
2001.0,858939
2001.0,859216
2001.0,858985
2001.0,818825
2001.0,818777
2001.0,859072
2001.0,818735
2001.0,859125
2001.0,818681
2001.0,859029
2001.0,818458
2001.0,859911
2001.0,818411
2001.0,860635
2001.0,860677
2001.0,860720
2001.0,860778
2001.0,860827
2001.0,860882
2001.0,860584
2001.0,860924
2001.0,861016
2001.0,861058
2001.0,861102
2001.0,861150
2001.0,861205
2001.0,861248
2001.0,860967
2001.0,860535
2001.0,860492
2001.0,860449
2001.0,859960
2001.0,818368
2001.0,860015
2001.0,860057
2001.0,860100
2001.0,860145
2001.0,818313
2001.0,860194
2001.0,818249
2001.0,860237
2001.0,818200
2001.0,860280
2001.0,860329
2001.0,818152
2001.0,860394
2001.0,858797
2001.0,861354
2001.0,858754
2001.0,858644
2001.0,820933
2001.0,820891
2001.0,820828
2001.0,820776
2001.0,820731
2001.0,820689
2001.0,820990
2001.0,820647
2001.0,820555
2001.0,820506
2001.0,820462
2001.0,820415
2001.0,820366
2001.0,820303
2001.0,820604
2001.0,820258
2001.0,821062
2001.0,821171
2001.0,821823
2001.0,821771
2001.0,821727
2001.0,821663
2001.0,821620
2001.0,821577
2001.0,821129
2001.0,821535
2001.0,821448
2001.0,821393
2001.0,821351
2001.0,821309
2001.0,821262
2001.0,821213
2001.0,821490
2001.0,820206
2001.0,820152
2001.0,820110
2001.0,858255
2001.0,858300
2001.0,819276
2001.0,858348
2001.0,819228
2001.0,819179
2001.0,819330
2001.0,858396
2001.0,819066
2001.0,819017
2001.0,858439
2001.0,858492
2001.0,858559
2001.0,858601
2001.0,819115
2001.0,819379
2001.0,819435
2001.0,819491
2001.0,820068
2001.0,820009
2001.0,819960
2001.0,858087
2001.0,858152
2001.0,858207
2001.0,819907
2001.0,819864
2001.0,819822
2001.0,819776
2001.0,819728
2001.0,819680
2001.0,819625
2001.0,819582
2001.0,819539
2001.0,858692
2001.0,932264
2001.0,888393
2001.0,817508
2001.0,1006039
2001.0,1006081
2001.0,1006124
2001.0,1006167
2001.0,1006216
2001.0,1006268
2001.0,1005996
2001.0,1006311
2001.0,1006426
2001.0,1006481
2001.0,1006530
2001.0,1006579
2001.0,1006644
2001.0,1006691
2001.0,1006360
2001.0,1006734
2001.0,1005953
2001.0,1005852
2001.0,1005160
2001.0,1005208
2001.0,1005263
2001.0,1005306
2001.0,1005352
2001.0,1005394
2001.0,1005894
2001.0,1005442
2001.0,1005538
2001.0,1005587
2001.0,1005636
2001.0,1005703
2001.0,1005745
2001.0,1005788
2001.0,1005491
2001.0,1005114
2001.0,1006781
2001.0,1006875
2001.0,1007775
2001.0,1007820
2001.0,1007869
2001.0,1007913
2001.0,1007961
2001.0,1008012
2001.0,1007732
2001.0,1008059
2001.0,1008153
