PrimaryKey,Index Value
1313051.0,497522
1313052.0,497574
1313057.0,497621
1313061.0,497674
1313062.0,497721
1313064.0,497767
1313069.0,497814
1313072.0,497863
1313077.0,497914
1313079.0,497959
1313081.0,498007
1313082.0,498063
1313085.0,498112
1313086.0,498158
1313087.0,498205
1313095.0,498256
1313098.0,498308
1313101.0,498376
1313102.0,498425
1313113.0,498471
1313115.0,498518
1313118.0,498564
1313121.0,498610
1313122.0,498659
1313128.0,498710
1313129.0,498778
1313136.0,498847
1313137.0,498896
1313138.0,498945
1313149.0,498997
1313161.0,499053
1313164.0,499105
1313167.0,499151
1313171.0,499203
1313172.0,499249
1313174.0,499301
1313180.0,499347
1313182.0,499396
1313183.0,499444
1313186.0,499494
1313188.0,499547
1313191.0,499594
1313192.0,499641
1313193.0,499692
1313195.0,499761
1313197.0,499813
1313204.0,499859
1313207.0,499911
1313208.0,499957
1313209.0,500004
1313213.0,500062
1313218.0,500107
1313220.0,500159
1313221.0,500204
1313222.0,500250
1313223.0,500318
1313225.0,500365
1313226.0,500417
1313227.0,500466
1313230.0,500511
1313236.0,500558
1313237.0,500626
1313238.0,500677
1313239.0,500723
1313240.0,500772
1313241.0,500818
1313242.0,500870
1313244.0,500916
1313245.0,500968
1313246.0,501019
1313250.0,501064
1313252.0,501129
1313254.0,501181
1313255.0,501226
1313256.0,501272
1313257.0,501332
1313258.0,501379
1313259.0,501430
1313260.0,501492
1313261.0,501544
1313262.0,501589
1313266.0,501638
1313268.0,501700
1313269.0,501768
1313271.0,501813
1313275.0,501862
1313278.0,501908
1313282.0,501966
1313283.0,502017
1313284.0,502063
1313285.0,502115
1313286.0,502164
1313287.0,502229
1313288.0,502280
1313291.0,502332
1313292.0,502383
1313293.0,502433
1313294.0,502485
1313295.0,502531
1313296.0,502576
1313297.0,502637
1313302.0,502700
1313303.0,502746
1313305.0,502792
1313306.0,502843
1313308.0,502894
1313309.0,502946
1313311.0,502996
1313316.0,503048
1313317.0,503099
1313319.0,503145
1313320.0,503194
1313321.0,503245
1313322.0,503314
1313324.0,503365
1313327.0,503416
1313328.0,503465
1313329.0,503534
1313330.0,503582
1313332.0,503629
1313334.0,503675
1313336.0,503735
1313337.0,503793
1313341.0,503844
1313342.0,503911
1313348.0,503963
1313352.0,504024
1313353.0,504070
1313356.0,504116
1313360.0,504161
1313363.0,504212
1313364.0,504258
1313368.0,504305
1313371.0,504356
1313372.0,504402
1313377.0,504467
1313380.0,504513
1313381.0,504559
1313382.0,504611
1313384.0,504660
1313390.0,504710
1313391.0,504760
1313394.0,504805
1313397.0,504875
1313400.0,504927
1313401.0,504973
1313403.0,505042
1313404.0,505092
1313407.0,505140
1313410.0,505188
1313412.0,505279
1313416.0,505330
1313417.0,505399
1313418.0,505450
1313419.0,505512
1313420.0,505558
1313425.0,505603
1313430.0,505654
1313435.0,505712
1313440.0,505772
1313442.0,505818
1313445.0,505865
1313451.0,505916
1313454.0,505984
1313455.0,506029
1313456.0,506074
1313458.0,506121
1313464.0,506167
1313465.0,506212
1313467.0,506263
1313468.0,506324
1313475.0,506370
1313476.0,505234
1313480.0,506415
1313482.0,506461
1313483.0,506507
1313487.0,506552
1313489.0,506598
1313491.0,506667
1313495.0,506715
1313496.0,506773
1313498.0,506819
1313501.0,506881
1313503.0,506926
1313504.0,506976
1313509.0,507021
1313510.0,507072
1313512.0,507117
1313514.0,507179
1313515.0,507225
1313516.0,507273
1313518.0,507322
1313524.0,507373
1313530.0,507425
1313533.0,507475
1313534.0,507520
1313536.0,507571
1313540.0,507619
1313545.0,507668
1313548.0,507714
1313550.0,507775
1313552.0,507826
1313555.0,507894
1313556.0,507945
1313557.0,508014
1313558.0,508063
1313560.0,508109
1313565.0,508184
1313568.0,508229
1313578.0,508278
1313581.0,508323
1313582.0,508390
1313586.0,508439
1313587.0,508497
1313590.0,508543
1313592.0,508588
1313593.0,508656
1313595.0,508722
1313598.0,508767
1313601.0,508812
1313612.0,508858
1313616.0,508903
1313624.0,508949
1313625.0,508999
1313626.0,509044
1313627.0,509102
1313629.0,509151
1313631.0,509200
1313632.0,509246
1313638.0,509311
1313640.0,509357
1313641.0,509402
1313646.0,509448
1313647.0,509496
1313651.0,509542
1313657.0,509588
1313659.0,509653
1313665.0,509698
1313666.0,509747
1313668.0,509792
1313669.0,509847
1313672.0,509893
1313674.0,509945
1313675.0,509991
1313676.0,510036
1313681.0,510090
1313683.0,510136
1313685.0,510187
1313687.0,510239
1313690.0,510285
1313692.0,510335
1313693.0,510381
1313695.0,510429
1313705.0,510475
1313706.0,510521
1313708.0,510570
1313709.0,510631
1313711.0,510689
1313712.0,510747
1313713.0,510793
1313719.0,510849
1313725.0,510899
1313727.0,510948
1313729.0,510995
1313732.0,511044
1313733.0,511090
1313737.0,511136
1313738.0,511181
1313743.0,511229
1313747.0,511274
1313751.0,511320
1313754.0,511365
1313762.0,511411
1313765.0,511460
1313766.0,511506
1313769.0,511552
1313771.0,511603
1313772.0,511655
1313775.0,511706
1313779.0,511773
1313780.0,511819
1313783.0,511865
1313785.0,511911
1313791.0,511957
1313795.0,512027
1313797.0,512073
1313801.0,512120
1313803.0,512169
1313805.0,512221
1313806.0,512272
1313812.0,512319
1313818.0,512365
1313820.0,512411
1313822.0,512457
1313828.0,512523
1313829.0,512572
1313830.0,512627
1313832.0,512673
1313836.0,512718
1313840.0,512767
1313841.0,512813
1313845.0,512859
1313850.0,512910
1313852.0,512956
1313855.0,513001
1313858.0,513049
1313859.0,513098
1313863.0,513144
1313864.0,513190
1313865.0,513236
1313870.0,513283
1313875.0,513328
1313877.0,513380
1313879.0,513429
1313883.0,513476
1313887.0,513527
1313893.0,513585
1313894.0,513635
1313899.0,513680
1313901.0,513729
1313905.0,513790
1313908.0,513852
1313910.0,513903
1313921.0,513948
1313922.0,513993
1313927.0,514039
1313932.0,514099
1313933.0,514155
1313934.0,514201
1313937.0,514247
1313946.0,514294
1313951.0,514344
1313952.0,514399
1313953.0,514450
1313955.0,514498
1313958.0,514547
1313965.0,514597
1313973.0,514646
1313974.0,514692
1313985.0,514747
1313987.0,514795
1313988.0,514860
1313994.0,514907
1313996.0,514975
1313998.0,515021
1314014.0,515123
1314018.0,515171
1314037.0,515226
1314042.0,515272
1314044.0,515337
1314056.0,515386
1314059.0,515435
1314065.0,515481
1314071.0,515533
1314078.0,515579
1314094.0,515634
1314107.0,515680
1314112.0,515749
1314115.0,515800
1314124.0,515863
1314126.0,515918
1314136.0,515968
1314138.0,516030
1314140.0,516076
1314150.0,516122
1314160.0,516168
1314169.0,516219
1314178.0,516268
1314181.0,516319
1314185.0,516386
1314186.0,516451
1314187.0,516503
1314189.0,516554
1314190.0,516605
1314201.0,516651
1314202.0,516697
1314205.0,516743
1314214.0,516805
1314216.0,516857
1314233.0,516909
1314238.0,516959
1314240.0,517006
1314245.0,517055
1314247.0,517101
1314248.0,517147
1314258.0,517198
1314269.0,517252
1314278.0,517298
1314282.0,517347
1314299.0,517393
1314300.0,517443
1314302.0,517490
1314310.0,517537
1314314.0,517583
1314319.0,517642
1314323.0,517688
1314325.0,517739
1314327.0,517800
1314332.0,517849
1314333.0,517901
1314337.0,517947
1314338.0,517997
1314345.0,518058
1314346.0,518113
1314349.0,518174
1314350.0,518219
1314351.0,518265
1314354.0,518311
1314359.0,518360
1314361.0,518407
1314369.0,518454
1314371.0,518506
1314375.0,518557
1314377.0,518608
1314380.0,518659
1314381.0,518721
1314385.0,518772
1314390.0,518818
1314393.0,518870
1314394.0,518917
1314399.0,518978
1314404.0,519027
1314405.0,519134
1314406.0,519202
1314411.0,519249
1314420.0,519296
1314421.0,519345
1314425.0,519408
1314429.0,519460
1314438.0,519514
1314443.0,519563
1314444.0,519632
1314446.0,519681
1314450.0,519730
1314452.0,519780
1314454.0,519831
1314456.0,519879
1314458.0,519931
1314459.0,519979
1314464.0,520033
1314474.0,520082
1314477.0,520127
1314478.0,520187
1314479.0,520243
1314480.0,520290
1314486.0,520341
1314488.0,520409
1314489.0,520464
1314491.0,520516
1314492.0,520565
1314495.0,520617
1314498.0,520668
1314516.0,520722
1314519.0,520773
1314522.0,520825
1314524.0,520876
1314528.0,520925
1314531.0,520973
1314538.0,521020
1314539.0,521071
1314540.0,521119
1314541.0,521171
1314543.0,521223
1314546.0,521277
1314550.0,521329
1314557.0,521377
1314562.0,519085
1314565.0,521487
1314569.0,521536
1314570.0,521588
1314571.0,521634
1314572.0,521683
1314576.0,521735
1314577.0,521784
1314578.0,521836
1314583.0,521883
1314584.0,521929
1314586.0,521976
1314587.0,522031
1314591.0,522083
1314593.0,522144
1314596.0,522196
1314598.0,522246
1314599.0,522295
1314601.0,522343
1314605.0,522391
1314607.0,522441
1314610.0,522495
1314611.0,522547
1314612.0,522593
1314615.0,522641
1314618.0,522699
1314619.0,522751
1314620.0,522802
1314621.0,522853
1314622.0,522899
1314623.0,522946
1314624.0,523002
1314633.0,523054
1314637.0,523105
1314638.0,523160
1314644.0,523215
1314647.0,523267
1314648.0,523319
1314652.0,523371
1314653.0,523422
1314654.0,523470
1314658.0,523539
1314660.0,523591
1314662.0,523646
1314663.0,523708
1314666.0,523757
1314670.0,523809
1314671.0,523858
1314672.0,523904
1314674.0,523950
1314675.0,523998
1314677.0,524053
1314678.0,524098
1314679.0,524160
1314680.0,524207
1314681.0,524252
1314682.0,524304
1314683.0,524352
1314685.0,524402
1314686.0,524450
1314689.0,524504
1314690.0,524570
1314693.0,524622
1314694.0,524684
1314695.0,524752
1314698.0,524799
1314699.0,524862
1314701.0,524910
1314702.0,524964
1314704.0,525014
1314706.0,525059
1314707.0,525110
1314710.0,525162
1314711.0,525230
1314713.0,525282
1314715.0,525352
1314716.0,525404
1314717.0,525453
1314718.0,525501
1314719.0,525562
1314720.0,525614
1314721.0,525663
1314722.0,525711
1314723.0,525766
1314724.0,525834
1314725.0,525886
1314727.0,525935
1314728.0,525984
1314729.0,526036
1314730.0,526099
1314731.0,526197
1314733.0,526246
1314734.0,526295
1314735.0,526341
1314737.0,526395
1314738.0,526440
1314739.0,526487
1314740.0,526533
1314741.0,526579
1314742.0,526631
1314743.0,526677
1314745.0,526724
1314746.0,526770
1314748.0,526825
1314750.0,526881
1314752.0,526942
1314753.0,526994
1314754.0,527039
1314755.0,527089
1314757.0,527134
1314762.0,527180
1314763.0,527232
1314764.0,527301
1314765.0,527350
1314766.0,527400
1314767.0,527445
1314768.0,527506
1314769.0,527558
1314770.0,527614
1314772.0,527670
1314773.0,527725
1314774.0,527773
1314775.0,527818
1314777.0,527863
1314778.0,527915
1314779.0,527967
1314780.0,528012
1314781.0,528067
1314782.0,528119
1314783.0,528171
1314787.0,528239
1314789.0,528285
1314792.0,528332
1314793.0,528393
1314794.0,528444
1314796.0,528503
1314797.0,528553
1314798.0,528612
1314799.0,528673
1314800.0,528724
1314801.0,528776
1314802.0,528824
1314804.0,528890
1314806.0,528942
1314807.0,528993
1314809.0,529038
1314810.0,529097
1314811.0,529155
1314813.0,529207
1314822.0,529269
1314823.0,529321
1314825.0,529375
1314826.0,529421
1314829.0,529487
1314834.0,529534
1314837.0,529599
1314840.0,529646
1314842.0,529693
1314848.0,529739
1314849.0,529796
1314850.0,529864
1314852.0,529926
1314853.0,529978
1314855.0,530046
1314858.0,530097
1314859.0,530143
1314860.0,530193
1314861.0,530238
1314868.0,530284
1314869.0,530329
1314870.0,530375
1314871.0,530423
1314872.0,530475
1314873.0,530520
1314875.0,530578
1314878.0,530624
1314881.0,530693
1314882.0,530761
1314884.0,530830
1314885.0,530875
1314887.0,530944
1314893.0,530989
1314894.0,531034
1314895.0,531099
1314897.0,531164
1314898.0,531215
1314904.0,531275
1314905.0,531326
1314907.0,531376
1314908.0,531427
1314914.0,531478
1314915.0,531530
1314916.0,531581
1314917.0,531633
1314923.0,531680
1314924.0,531726
1314927.0,531792
1314928.0,531840
1314929.0,531889
1314932.0,531937
1314934.0,531985
1314937.0,532031
1314941.0,532092
1314942.0,532140
1314947.0,532191
1314949.0,532236
1314950.0,532282
1314953.0,532350
1314956.0,532395
1314961.0,532440
1314964.0,532498
1314966.0,532566
1314970.0,532617
1314971.0,532668
1314973.0,532713
1314975.0,532771
1314976.0,532817
1314977.0,532869
1314978.0,532916
1314983.0,532962
1314984.0,533013
1314987.0,533079
1314991.0,533129
1314992.0,533199
1314994.0,533244
1314997.0,533291
1315003.0,533415
1315005.0,533466
1315007.0,533536
1315012.0,533581
1315019.0,533627
1315023.0,533677
1315024.0,533731
1315026.0,533778
1315027.0,533825
1315028.0,533871
1315030.0,533920
1315034.0,533966
1315036.0,534025
1315037.0,534077
1315045.0,534123
1315046.0,534169
1315051.0,534227
1315052.0,534272
1315061.0,534334
1315066.0,534385
1315067.0,534436
1315068.0,534506
1315072.0,534553
1315077.0,534622
1315080.0,534667
1315081.0,534719
1315084.0,534765
1315088.0,534811
1315089.0,534857
1315091.0,534903
1315093.0,534949
1315094.0,535007
1315095.0,535058
1315102.0,535109
1315103.0,535160
1315108.0,535208
1315109.0,535255
1315110.0,535301
1315111.0,535347
1315113.0,535398
1315116.0,535443
1315118.0,535490
1315120.0,535560
1315122.0,535606
1315123.0,535652
1315128.0,535707
1315134.0,535755
1315137.0,535800
1315138.0,535864
1315143.0,535929
1315144.0,535980
1315149.0,536026
1315151.0,536081
1315152.0,536130
1315155.0,536199
1315159.0,536262
1315162.0,536313
1315166.0,536364
1315167.0,536411
1315168.0,536460
1315169.0,536521
1315170.0,536573
1315171.0,536624
1315174.0,536674
1315175.0,536733
1315180.0,536788
1315182.0,536840
1315183.0,536889
1315186.0,536938
1315187.0,536983
1315188.0,537028
1315191.0,537079
1315192.0,537129
1315194.0,537181
1315195.0,537232
1315196.0,537283
1315197.0,537335
1315199.0,537386
1315204.0,537446
1315208.0,537497
1315210.0,537542
1315212.0,537594
1315217.0,537649
1315218.0,537700
1315219.0,537751
1315221.0,537800
1315222.0,537859
1315223.0,537909
1315224.0,537961
1315225.0,538012
1315228.0,538067
1315231.0,538134
1315232.0,538185
1315236.0,538237
1315237.0,538288
1315238.0,538334
1315239.0,538384
1315242.0,538429
1315243.0,538481
1315244.0,538544
1315245.0,538596
1315248.0,538646
1315249.0,538692
1315251.0,538760
1315252.0,538809
1315253.0,538856
1315255.0,538908
1315257.0,538976
1315258.0,539046
1315259.0,539092
1315262.0,539151
1315263.0,539196
1315265.0,539255
1315267.0,539302
1315269.0,539362
1315272.0,539414
1315273.0,539459
1315274.0,539505
1315276.0,539551
1315279.0,539598
1315280.0,539645
1315281.0,539690
1315283.0,539735
1315284.0,539786
1315285.0,539833
1315286.0,539895
1315287.0,539940
1315288.0,539987
1315291.0,540033
1315294.0,540101
1315296.0,540147
1315297.0,540199
1315298.0,540251
1315302.0,540296
1315303.0,540343
1315304.0,540389
1315305.0,540458
1315306.0,540503
1315307.0,540571
1315308.0,540618
1315309.0,540669
1315317.0,540715
1315319.0,540761
1315322.0,540806
1315323.0,540864
1315325.0,540925
1315327.0,540971
1315331.0,541022
1315334.0,541069
1315336.0,541138
1315338.0,541183
1315341.0,541243
1315342.0,541306
1315343.0,541357
1315352.0,541409
1315354.0,541467
1315355.0,541513
1315359.0,541562
1315360.0,541608
1315361.0,541654
1315369.0,541713
1315372.0,541764
1315373.0,541811
1315375.0,541856
1315381.0,541914
1315389.0,541960
1315390.0,542007
1315393.0,542058
1315396.0,542110
1315397.0,542156
1315401.0,542202
1315402.0,542260
1315404.0,542311
1315407.0,542363
1315408.0,542431
1315409.0,542482
1315412.0,542528
1315413.0,542583
1315414.0,542634
1315420.0,542680
1315421.0,542729
1315423.0,542788
1315424.0,542856
1315425.0,542908
1315427.0,542963
1315429.0,543012
1315430.0,543067
1315431.0,543129
1315432.0,543174
1315439.0,543223
1315440.0,543275
1315444.0,543320
1315445.0,543371
1315446.0,543417
1315447.0,543467
1315451.0,543512
1315452.0,543564
1315453.0,543619
1315455.0,543665
1315456.0,543735
1315457.0,543801
1315458.0,543864
1315461.0,543916
1315463.0,543962
1315465.0,544007
1315471.0,544057
1315472.0,544103
1315473.0,544169
1315474.0,544219
1315475.0,544277
1315476.0,544322
1315478.0,544371
1315482.0,544423
1315484.0,544475
1315487.0,544527
1315488.0,544573
1315491.0,544621
1315493.0,544666
1315494.0,544712
1315496.0,544761
1315501.0,544813
1315502.0,544862
1315504.0,544907
1315506.0,544958
1315509.0,545007
1315510.0,545053
1315513.0,545103
1315520.0,545171
1315522.0,545222
1315524.0,545273
1315526.0,545325
1315528.0,545374
1315529.0,545433
1315531.0,545479
1315533.0,545529
1315536.0,545630
1315537.0,545695
1315544.0,545744
1315547.0,545806
1315550.0,545852
1315555.0,545897
1315559.0,545943
1315561.0,545993
1315564.0,546039
1315567.0,546091
1315572.0,546137
1315575.0,546199
1315579.0,546251
1315580.0,546300
1315581.0,546360
1315582.0,546411
1315583.0,546463
1315588.0,546525
1315589.0,546577
1315593.0,546624
1315594.0,546669
1315598.0,546724
1315600.0,545578
1315605.0,546782
1315612.0,546828
1315620.0,546873
1315622.0,546923
1315623.0,546970
1315624.0,547022
1315625.0,547068
1315636.0,547117
1315638.0,547176
1315641.0,547228
1315643.0,547276
1315644.0,547328
1315657.0,547378
1315663.0,547430
1315664.0,547477
1315665.0,547541
1315669.0,547593
1315676.0,547648
1315677.0,547694
1315678.0,547743
1315681.0,547788
1315682.0,547839
